,Model,Train R2,Val R2,Test R2,Train Time,Total Num Features,Num Selected Features
0,"(bit, orig, train)",0.667016175056781,0.6261911100338863,0.6405404946294406,217.57768487930298,2325,770
1,"(bit, bit, train)",0.6677463774609622,0.6499128127344347,0.6572522752657063,41.1522958278656,2325,461
2,"(bit, orig, val)",0.5815700020396624,0.6117589104664374,0.5858669731119976,22.897736310958862,2325,257
3,"(bit, bit, val)",0.6498656855850271,0.6467742729529942,0.6447174885345189,9.298231840133667,2325,405
4,"(bit, orig, train+val)",0.6609720720991272,0.6458229531672457,0.6448765458339314,97.99412488937378,2325,757
5,"(bit, bit, train+val)",0.6652997061364256,0.6501974644237711,0.6564007548535833,39.24189233779907,2325,431
6,FTTransformer,0.878543927857119,0.806634017328566,0.8165862316017122,-1.0,-1,-1
7,FTTransformer bit,0.7110520695555861,0.6659395409102398,0.6816275221942077,-1.0,-1,-1
