,Model,Train R2,Val R2,Test R2,Train Time,Total Num Features,Num Selected Features
0,"(bit, orig, train)",0.704200873588285,0.6812872878499818,0.6487396923231027,142.48168206214905,2325,776
1,"(bit, bit, train)",0.6500479695155825,0.6375938576379713,0.6128552436149333,43.201531648635864,2325,425
2,"(bit, orig, val)",0.6322774469035122,0.6610670592023425,0.6106904084304968,16.984548091888428,2325,296
3,"(bit, bit, val)",0.6427798089642502,0.6403758752149205,0.6071125479975585,7.4561779499053955,2325,388
4,"(bit, orig, train+val)",0.6991454693483097,0.6930043918769595,0.6552060453936464,98.76170253753662,2325,807
5,"(bit, bit, train+val)",0.6499846423596103,0.6379205677814404,0.6144240974807536,38.90527701377869,2325,396
6,FTTransformer,0.8880301191602828,0.8109461291858379,0.8094029416822917,-1.0,-1,-1
7,FTTransformer bit,0.6918523993580611,0.6631775616445819,0.6347158445427812,-1.0,-1,-1
