,Model,Train R2,Val R2,Test R2,Train Time,Total Num Features,Num Selected Features
0,"(bit, orig, train)",0.8462505959405436,0.8353507894908925,0.8231518120573653,149.8396816253662,2325,711
1,"(bit, bit, train)",0.9734573477691216,0.9731500845985145,0.9728615380569182,114.69013595581055,2325,575
2,"(bit, orig, val)",0.7851424608782115,0.8270592631074762,0.7792525846788818,15.777819395065308,2325,238
3,"(bit, bit, val)",0.9606574129858104,0.9816823061868856,0.9644599493843677,12.611075639724731,2325,548
4,"(bit, orig, train+val)",0.8430883835046971,0.8512832362117118,0.8240056357282759,81.67885994911194,2325,686
5,"(bit, bit, train+val)",0.9722879999576692,0.9763744264396155,0.9725761369980643,41.56455612182617,2325,593
6,FTTransformer,1.0,1.0,1.0,-1.0,-1,-1
7,FTTransformer bit,1.0,1.0,1.0,-1.0,-1,-1
