,Model,Train R2,Val R2,Test R2,Train Time,Total Num Features,Num Selected Features
0,"(bin, orig, train)",0.8435661873874511,0.8109803273747274,0.8099577539924694,200.99299097061157,26326,1109
1,"(bin, bin, train)",0.9848627109692089,0.982506703221595,0.9833479632541255,78.06602621078491,26326,506
2,"(bin, orig, val)",0.7494793575702502,0.8130250489029767,0.7663089977061449,35.52939701080322,26326,372
3,"(bin, bin, val)",0.9767692653893338,0.9885349323858093,0.9789901409629143,17.32491636276245,26326,510
4,"(bin, orig, train+val)",0.8373375648372532,0.8423446586845695,0.8151985276716602,133.1688747406006,26326,1114
5,"(bin, bin, train+val)",0.9830169299239608,0.9839850210080091,0.9818234183771751,62.438201904296875,26326,464
6,FTTransformer,1.0,1.0,1.0,-1.0,-1,-1
7,FTTransformer bin,1.0,1.0,1.0,-1.0,-1,-1
