,Model,Train R2,Val R2,Test R2,Train Time,Total Num Features,Num Selected Features
0,"(bit, orig, train)",0.8880661974020436,0.8572819203611279,0.8618559925585624,252.83689785003662,5489,1220
1,"(bit, bit, train)",0.9760316844690385,0.9721133154102666,0.9738131840833212,114.00746417045593,5489,730
2,"(bit, orig, val)",0.8024194170730753,0.8640502229095126,0.8023847544151707,34.602076053619385,5489,351
3,"(bit, bit, val)",0.9530788908944339,0.9830574296044098,0.9566793592804936,12.745239019393921,5489,659
4,"(bit, orig, train+val)",0.8837954988682204,0.8864273990783531,0.8641605047561678,333.26073718070984,5489,1196
5,"(bit, bit, train+val)",0.9751637298695,0.9772184536966678,0.974426626743956,142.02677011489868,5489,744
6,FTTransformer,1.0,1.0,1.0,-1.0,-1,-1
7,FTTransformer bit,1.0,1.0,1.0,-1.0,-1,-1
