,save_dir,teacher_path,train_path,test_path,task_type,student_name,max_rules,max_trees,max_depth,metric,num_interactions_intervention,gpu,use_cache,save_dir_unique,student_distillation_train_accuracy,student_distillation_test_accuracy,student_prediction_train_accuracy,student_prediction_test_accuracy,teacher_prediction_train_accuracy,teacher_prediction_test_accuracy,student_distillation_adap_interv_train_accuracy,student_distillation_adap_interv_test_accuracy,student_prediction_adap_interv_train_accuracy,student_prediction_adap_interv_test_accuracy,teacher_prediction_adap_interv_train_accuracy,teacher_prediction_adap_interv_test_accuracy,student_distillation_rand_interv_train_accuracy,student_distillation_rand_interv_test_accuracy,student_prediction_rand_interv_train_accuracy,student_prediction_rand_interv_test_accuracy,teacher_prediction_rand_interv_train_accuracy,teacher_prediction_rand_interv_test_accuracy
0,/home/mattyshen/DistillationEdit/results/distillation_cub/cub_sigmoid,cub_sigmoid/outputs/best_model_large_1.pth,/home/mattyshen/ConceptBottleneck/CUB_processed/class_attr_data_10/train.pkl,/home/mattyshen/ConceptBottleneck/CUB_processed/class_attr_data_10/test.pkl,regression,FIGSRegressor,125,25,4,accuracy,3,0,1,/home/mattyshen/DistillationEdit/results/distillation_cub/cub_sigmoid/59fa449465bc6b74a32a5d901dd46c1c0d9d861ac969ea85764f06d07abd66ea,0.9204545454545454,0.8263721090783569,0.9154411764705882,0.7183293061788056,0.9528743315508021,0.7744218156713842,0.8841911764705882,0.7880566102865033,0.8783422459893048,0.7373144632378322,0.9543783422459893,0.799275112185019,0.9100935828877005,0.8187780462547463,0.9050802139037433,0.722126337590611,0.9538770053475936,0.7846047635484984
1,/home/mattyshen/DistillationEdit/results/distillation_cub/cub_sigmoid,cub_sigmoid/outputs/best_model_med_1.pth,/home/mattyshen/ConceptBottleneck/CUB_processed/class_attr_data_10/train.pkl,/home/mattyshen/ConceptBottleneck/CUB_processed/class_attr_data_10/test.pkl,regression,FIGSRegressor,125,25,4,accuracy,3,1,1,/home/mattyshen/DistillationEdit/results/distillation_cub/cub_sigmoid/b44f62eda39cb509bd93c42c423f7c17253baea947f4fc97af9dc8a8c9d0200b,0.9532085561497327,0.8904038660683465,0.9460227272727273,0.7516396272005523,0.9625668449197861,0.7749395926820849,0.9356617647058824,0.8551950293406972,0.9316510695187166,0.7749395926820849,0.9655748663101604,0.7937521574042112,0.9470254010695187,0.8745253710735243,0.9426804812834224,0.7531929582326544,0.9655748663101604,0.7852951328960994
2,/home/mattyshen/DistillationEdit/results/distillation_cub/cub_sigmoid,cub_sigmoid/outputs/best_model_small_1.pth,/home/mattyshen/ConceptBottleneck/CUB_processed/class_attr_data_10/train.pkl,/home/mattyshen/ConceptBottleneck/CUB_processed/class_attr_data_10/test.pkl,regression,FIGSRegressor,125,25,4,accuracy,3,2,1,/home/mattyshen/DistillationEdit/results/distillation_cub/cub_sigmoid/fde98201892c9e8d52476a914658af6d350b8e2a39bdaa40ef185d07c3ba2578,0.9705882352941176,0.9340697273041076,0.9406751336898396,0.7575077666551605,0.9476938502673797,0.7704521919226787,0.9715909090909091,0.9150845702450812,0.9478609625668449,0.7934069727304107,0.953542780748663,0.7915084570245081,0.9705882352941176,0.9283741801863997,0.942346256684492,0.7647566448049706,0.9510360962566845,0.7820158784949949
