,Model,Train R2,Val R2,Test R2,Train Time,Total Num Features,Num Selected Features
0,"(bit, orig, train)",0.8656287323561349,0.8062107995087011,0.7981791232082173,310.4104928970337,5489,1305
1,"(bit, bit, train)",0.9789077261444045,0.9659710309784638,0.9665454593066528,121.17791557312012,5489,634
2,"(bit, orig, val)",0.7588135524346045,0.8435751510158815,0.785756378717869,42.109411001205444,5489,400
3,"(bit, bit, val)",0.9296511976096323,0.9831571501369185,0.9635656487296442,15.049514532089233,5489,606
4,"(bit, orig, train+val)",0.8606549204561088,0.8634181112063257,0.826063492972936,444.5068657398224,5489,1375
5,"(bit, bit, train+val)",0.9783364502753141,0.9776633461538219,0.974622921825239,176.9357032775879,5489,696
6,FTTransformer,1.0,1.0,1.0,-1.0,-1,-1
7,FTTransformer bit,1.0,1.0,1.0,-1.0,-1,-1
