,Model,Train R2,Val R2,Test R2,Train Time,Total Num Features,Num Selected Features
0,"(bit, orig, train)",0.6852946533507278,0.6521801872419843,0.6538162022514002,149.8396816253662,2325,711
1,"(bit, bit, train)",0.6821730111846648,0.6537004980436125,0.6564615963203183,114.69013595581055,2325,575
2,"(bit, orig, val)",0.617369488735169,0.6292308873629082,0.6060661811906857,15.777819395065308,2325,238
3,"(bit, bit, val)",0.6726362257842057,0.6621443560064684,0.653196910580743,12.611075639724731,2325,548
4,"(bit, orig, train+val)",0.681854464430881,0.6637067706244715,0.6533213265585435,81.67885994911194,2325,686
5,"(bit, bit, train+val)",0.6810416446173053,0.6552661785799365,0.6560125033744235,41.56455612182617,2325,593
6,FTTransformer,0.8677874353685944,0.8135824161465675,0.8136428914009604,-1.0,-1,-1
7,FTTransformer bit,0.7335692920712511,0.6800333326146581,0.6796320355131654,-1.0,-1,-1
