,Model,Train R2,Val R2,Test R2,Train Time,Total Num Features,Num Selected Features
0,"(bin, orig, train)",0.7102638955749347,0.6671178859502438,0.668360426776976,152.8218982219696,27727,1092
1,"(bin, bin, train)",0.7078216289169703,0.6757096272485992,0.6700374700766916,96.85353660583496,27727,662
2,"(bin, orig, val)",0.6257031440944625,0.6516146407011032,0.6100447953781438,31.821457862854004,27727,315
3,"(bin, bin, val)",0.6885745626846095,0.6848619118655529,0.6607177824632735,24.55845880508423,27727,554
4,"(bin, orig, train+val)",0.7038912158539443,0.6839876409451581,0.6680925163434084,103.81701731681824,27727,1072
5,"(bin, bin, train+val)",0.705964400920253,0.6792431810715314,0.6696162389948745,79.09491515159607,27727,663
6,FTTransformer,0.8677874353685944,0.8135824161465675,0.8136428914009604,-1.0,-1,-1
7,FTTransformer bin,0.7597960418984365,0.693778780779542,0.6808927461371936,-1.0,-1,-1
