,Model,Train R2,Val R2,Test R2,Train Time,Total Num Features,Num Selected Features
0,"(bin, orig, train)",0.696065205735737,0.6324812741323116,0.6449617569007793,200.99299097061157,26326,1109
1,"(bin, bin, train)",0.6974638857299529,0.6751324440740909,0.6905974776359491,78.06602621078491,26326,506
2,"(bin, orig, val)",0.597256554745444,0.6315999067098876,0.6034350440881844,35.52939701080322,26326,372
3,"(bin, bin, val)",0.6854838962943117,0.6744885599834147,0.6836756898132031,17.32491636276245,26326,510
4,"(bin, orig, train+val)",0.6898859311114682,0.6570366305694739,0.6526297503611408,133.1688747406006,26326,1114
5,"(bin, bin, train+val)",0.694332918937354,0.6753896293187442,0.688878322523768,62.438201904296875,26326,464
6,FTTransformer,0.878543927857119,0.806634017328566,0.8165862316017122,-1.0,-1,-1
7,FTTransformer bin,0.7292665990730158,0.6846764365203566,0.7062172341440831,-1.0,-1,-1
