,Model,Train R2,Val R2,Test R2,Train Time,Total Num Features,Num Selected Features
0,"(bit, orig, train)",0.8697402043816932,0.8281684301349728,0.8105315975442292,303.0395429134369,5489,1421
1,"(bit, bit, train)",0.9719853119454614,0.9713764021653576,0.9682485184971453,120.59234857559204,5489,735
2,"(bit, orig, val)",0.7558430938072753,0.849251280304661,0.7494862050620434,37.85892391204834,5489,370
3,"(bit, bit, val)",0.9484522610224512,0.9806161809490913,0.9495271345040354,12.41636872291565,5489,599
4,"(bit, orig, train+val)",0.8623709351520111,0.8714033541407686,0.8206290445530915,415.4982843399048,5489,1344
5,"(bit, bit, train+val)",0.9710987049906702,0.9769449606063207,0.9686355670959236,182.05069255828857,5489,726
6,FTTransformer,1.0,1.0,1.0,-1.0,-1,-1
7,FTTransformer bit,1.0,1.0,1.0,-1.0,-1,-1
