,Model,Train R2,Val R2,Test R2,Train Time,Total Num Features,Num Selected Features
0,"(bit, orig, train)",0.699476232250437,0.645305386692887,0.624235422704164,135.30253219604492,2325,777
1,"(bit, bit, train)",0.6760774699256111,0.6303769424449245,0.6152225929798821,66.14517998695374,2325,498
2,"(bit, orig, val)",0.616891318510322,0.6163755998143217,0.5607026866952636,21.073495864868164,2325,269
3,"(bit, bit, val)",0.6655129201323322,0.6388433934934538,0.6117150093688579,8.53609013557434,2325,479
4,"(bit, orig, train+val)",0.6945003077073979,0.6582895292138893,0.6246972644005823,117.16465473175049,2325,713
5,"(bit, bit, train+val)",0.674873361883177,0.6342262215442152,0.6160360354747147,43.69247126579285,2325,505
6,FTTransformer,0.9059521843891614,0.807429079974323,0.8122637628168341,-1.0,-1,-1
7,FTTransformer bit,0.7205984795780831,0.6663798024057084,0.6457563105723121,-1.0,-1,-1
