,Model,Train R2,Val R2,Test R2,Train Time,Total Num Features,Num Selected Features
0,"(bin, orig, train)",0.8253939195573642,0.8144656115989484,0.8030651954722986,176.0716633796692,26326,1101
1,"(bin, bin, train)",0.9837526091266919,0.9837731214573656,0.9811703803510861,76.5538489818573,26326,428
2,"(bin, orig, val)",0.7303349872920972,0.8124892683472723,0.7550194044811678,42.86532139778137,26326,330
3,"(bin, bin, val)",0.975896245469344,0.9864993586185312,0.9754636545424394,20.240203380584717,26326,430
4,"(bin, orig, train+val)",0.8193814849016171,0.8437533051021312,0.8057904230970433,132.62071990966797,26326,1084
5,"(bin, bin, train+val)",0.983565149945799,0.9853298432356244,0.9813311382416081,64.4702525138855,26326,432
6,FTTransformer,1.0,1.0,1.0,-1.0,-1,-1
7,FTTransformer bin,1.0,1.0,1.0,-1.0,-1,-1
